transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
6119,19,2084,21/1/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244.0
6120,71,445,3/3/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
6121,44,2889,8/3/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848.0
6122,34,2799,11/2/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39526.0
6123,47,67,3/5/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
6124,23,1549,16/3/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42696.0
6125,53,3352,20/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
6126,53,2347,29/3/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
6127,98,3080,26/12/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
6128,23,2222,17/8/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
6129,77,2334,22/10/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
6130,86,579,11/2/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
6131,6,2574,16/5/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0
6132,54,561,21/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
6133,80,1725,30/10/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145.0
6134,95,2552,29/8/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364.0
6135,14,2586,11/12/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,40303.0
6136,46,3375,25/8/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
6137,54,832,5/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
6138,0,3145,17/1/2017,False,Approved,Solex,Standard,medium,medium,1281.6,556.0469514720102,38199.77654900773
6139,92,292,2/11/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,42458.0
6140,30,388,17/2/2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,33888.0
6141,33,3218,6/4/2017,False,Cancelled,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498.0
6142,74,3313,22/2/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0
6143,59,835,22/10/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58,42172.0
6144,75,1158,28/12/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37873.0
6145,1,611,16/7/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0
6146,0,1039,8/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434.0
6147,34,3029,17/2/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
6148,42,207,26/3/2017,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
6149,95,511,23/5/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
6150,69,2605,31/8/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42458.0
6151,55,823,24/5/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
6152,26,2928,3/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
6153,74,1177,4/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38859.0
6154,77,167,24/6/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0
6155,27,1042,20/2/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,39526.0
6156,99,33,20/3/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
6157,48,3174,27/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
6158,96,392,22/2/2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
6159,54,1124,24/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,40779.0
6160,40,2711,20/9/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
6161,55,2653,23/10/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
6162,90,2117,9/6/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
6163,51,2397,10/4/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35470.0
6164,0,1577,30/8/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0
6165,47,1329,19/6/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
6166,40,2882,12/1/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
6167,14,1407,7/1/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0
6168,0,1591,15/11/2017,True,Approved,Solex,Standard,medium,medium,1220.66,556.0469514720102,38199.77654900773
6169,30,2940,27/2/2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,33888.0
6170,19,1239,22/11/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,40303.0
6171,85,1832,22/5/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367.0
6172,18,1520,28/4/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
6173,35,984,18/3/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
6174,54,1858,16/5/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34996.0
6175,76,3363,7/1/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364.0
6176,12,1168,28/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
6177,50,959,26/1/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707.0
6178,74,2837,2/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
6179,93,1672,11/2/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364.0
6180,90,3063,17/9/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
6181,84,177,7/2/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
6182,48,1687,6/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823.0
6183,78,2980,8/11/2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
6184,87,1483,1/12/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,34079.0
6185,13,2894,2/2/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0
6186,69,212,26/6/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
6187,45,2772,5/12/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99,37668.0
6188,81,133,30/3/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,35667.0
6189,35,249,21/6/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
6190,0,2919,7/8/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
6191,50,1785,12/6/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
6192,15,154,7/12/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
6193,70,3408,5/5/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0
6194,100,664,19/7/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
6195,60,1506,21/3/2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0
6196,85,2890,18/7/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145.0
6197,18,1581,22/10/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
6198,58,1700,10/6/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170.0
6199,95,2353,19/1/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0
6200,69,3477,25/10/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41922.0
6201,70,386,17/8/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0
6202,27,66,17/2/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
6203,33,1422,11/2/2017,True,Cancelled,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0
6204,93,253,28/6/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434.0
6205,92,312,16/12/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,33364.0
6206,84,2717,13/6/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0
6207,92,2015,30/9/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
6208,99,2958,19/4/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
6209,90,1494,12/12/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0
6210,0,1390,3/12/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560.0
6211,9,3170,7/10/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
6212,94,1884,5/8/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0
6213,99,3320,7/8/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
6214,77,2318,21/10/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339.0
6215,81,799,19/3/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0
6216,75,579,21/10/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
6217,92,1564,17/12/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
6218,52,2635,26/5/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
6219,64,3230,23/3/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
6220,38,3081,15/9/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
6221,22,652,12/7/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0
6222,44,371,29/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
6223,73,2238,20/7/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668.0
6224,38,1440,14/3/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40336.0
6225,73,1870,19/4/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
6226,4,65,6/8/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,34527.0
6227,74,1935,5/6/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
6228,16,1278,16/3/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
6229,38,1476,15/11/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,34071.0
6230,51,1272,23/6/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
6231,7,33,12/9/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42560.0
6232,3,3045,9/6/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0
6233,63,1372,6/3/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
6234,0,962,25/6/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0
6235,26,2225,15/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
6236,30,1089,17/5/2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
6237,75,1959,9/2/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
6238,92,1431,5/1/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0
6239,72,821,27/11/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859.0
6240,0,784,2/3/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,34165.0
6241,28,2986,18/2/2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0
6242,50,912,26/7/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0
6243,9,188,21/11/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0
6244,32,854,24/1/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35560.0
6245,16,2946,14/5/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378.0
6246,1,3142,9/1/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
6247,59,2953,1/10/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34079.0
6248,31,323,2/3/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052.0
6249,31,3213,23/10/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
6250,52,3111,15/1/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,40779.0
6251,0,3102,31/8/2017,True,Approved,Solex,Standard,medium,medium,1061.92,556.0469514720102,38199.77654900773
6252,59,759,7/12/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
6253,4,1310,1/11/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047.0
6254,15,2923,26/5/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0
6255,0,1821,20/10/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26,37874.0
6256,52,2371,13/6/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,37337.0
6257,77,951,8/10/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
6258,12,2654,12/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
6259,73,44,28/4/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,38193.0
6260,63,1132,18/10/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487.0
6261,28,1521,26/9/2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696.0
6262,26,3399,4/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
6263,16,685,13/7/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
6264,48,2573,25/6/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
6265,45,44,29/9/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0
6266,69,1990,24/4/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
6267,3,724,2/9/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36146.0
6268,81,2944,13/7/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
6269,0,2121,10/1/2017,False,Approved,Solex,Standard,medium,medium,1502.93,556.0469514720102,38199.77654900773
6270,45,84,4/4/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0
6271,98,1706,17/4/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35707.0
6272,91,1707,8/9/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
6273,35,392,15/4/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
6274,76,2214,25/4/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,34556.0
6275,22,3209,25/1/2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
6276,22,2073,12/12/2017,False,Cancelled,Solex,Standard,medium,medium,575.27,431.45,42404.0
6277,2,156,18/6/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62,38258.0
6278,100,1893,27/1/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0
6279,79,1972,6/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0
6280,8,3470,18/9/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13,34079.0
6281,48,2861,18/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0
6282,64,1623,1/12/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0
6283,7,1696,22/10/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
6284,58,2629,17/3/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
6285,9,767,18/11/2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0
6286,74,2146,4/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
6287,32,1260,7/8/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
6288,43,740,30/10/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
6289,97,2217,12/5/2017,True,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
6290,25,199,15/12/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
6291,4,2866,13/10/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
6292,42,3331,28/6/2017,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
6293,10,124,18/3/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553.0
6294,2,627,2/11/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0
6295,55,668,24/12/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
6296,62,2620,3/7/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
6297,53,1221,26/2/2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586.0
6298,23,3361,16/2/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,41009.0
6299,3,153,2/10/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0
6300,19,108,14/12/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
6301,22,1094,15/1/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
6302,30,788,21/11/2017,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
6303,0,2389,20/10/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
6304,0,2109,31/1/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,41434.0
6305,17,2885,12/7/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8,40670.0
6306,81,321,11/6/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38002.0
6307,37,1002,17/3/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0
6308,82,412,13/2/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
6309,69,3500,9/1/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
6310,45,1539,13/6/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0
6311,69,2537,15/6/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41922.0
6312,99,829,27/9/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,35470.0
6313,14,1164,14/2/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
6314,38,672,25/2/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33259.0
6315,33,2411,29/3/2017,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
6316,79,1986,31/8/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
6317,36,607,3/8/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
6318,17,938,13/9/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
6319,90,1255,16/4/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
6320,59,335,20/1/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
6321,71,1277,5/11/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75,37873.0
6322,56,1218,12/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779.0
6323,19,467,28/2/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
6324,87,1123,22/3/2017,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
6325,51,1430,7/7/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,33259.0
6326,62,2547,25/1/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0
6327,43,3441,25/1/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0
6328,61,249,24/1/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
6329,1,762,12/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0
6330,6,843,29/9/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701.0
6331,31,2949,17/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
6332,95,383,1/5/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
6333,11,3163,13/6/2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
6334,38,2784,10/3/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
6335,57,1961,4/2/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0
